paper id	author id	affiliation id

P10-1064	11726	2432

P11-1124	11726	2432

P12-2066	11726	2432

W10-1753	11726	2432

W14-6002	11726	2432

D12-1107	11727	2432

N13-1116	11727	2432

P13-2121	11727	2432

P14-2022	11727	2432

W10-1744	11727	2432

W11-2117	11727	2432

W11-2123	11727	2432

W13-2212	11727	2432

W14-3309	11727	2432

W14-3316	11727	2432

C10-2052	11746	2432

C14-1168	11746	2432

C14-3005	11746	2432

D13-1144	11746	2432

E12-1019	11746	2432

E14-1078	11746	2432

N13-1132	11746	2432

P11-1147	11746	2432

P11-2056	11746	2432

P14-2062	11746	2432

P14-2079	11746	2432

P14-2083	11746	2432

S14-1001	11746	2432

S14-2034	11746	2432

W11-2210	11746	2432

W12-1905	11746	2432

W13-0907	11746	2432

W14-1601	11746	2432

W14-2602	11746	2432

W12-1610	11747	2432

W14-3202	11747	2432

D11-1134	11748	2432

S14-2017	11748	2432

S14-2018	11748	2432

D11-1144	11751	2432

C10-1055	11755	2432

S10-1039	11755	2432

C10-2072	11759	2432

W14-5411	11759	2432

C10-1102	11762	2432

W10-1708	11764	2432

W11-2141	11764	2432

W12-3138	11764	2432

D11-1127	11767	2432

J10-3008	11767	2432

J14-3008	11767	2432

W10-1722	11767	2432

C10-2055	11778	2432

W10-4337	11779	2432

C14-1077	11781	2432

W10-3709	11781	2432

P10-1008	11785	2432

P12-3009	11785	2432

P13-1163	11785	2432

W10-4235	11785	2432

W10-4324	11785	2432

W11-2017	11785	2432

W12-1619	11785	2432

W13-2115	11785	2432

W13-4025	11785	2432

W13-4058	11785	2432

W14-0203	11785	2432

W14-0208	11785	2432

P11-1074	11788	2432

C10-2060	11791	2432

N10-3002	11812	2432

C10-2066	11813	2432

N10-2005	11814	2432

W12-1515	11814	2432

W10-0608	11818	2432

W10-0609	11818	2432

W12-1702	11818	2432

W10-0205	11819	2432

C10-1063	11823	2432

C10-2040	11823	2432

C14-2002	11823	2432

N10-1065	11823	2432

N10-1073	11823	2432

N13-1032	11823	2432

P10-1155	11823	2432

P11-1057	11823	2432

P13-1125	11823	2432

S10-1028	11823	2432

S10-1094	11823	2432

W10-2403	11823	2432

W10-2404	11823	2432

W10-4011	11823	2432

P14-1093	11827	2432

P10-1061	11830	2432

W11-0220	11832	2432

W12-2423	11832	2432

W08-1137	11834	2432

W12-2703	11835	2432

P11-1031	11840	2432

W08-1604	11842	2432

W10-4359	11842	2432

W10-4207	11846	2432

W10-3805	11852	2432

D12-1115	11853	2432

D13-1030	11853	2432

D14-1056	11853	2432

W13-2314	11853	2432

P11-2047	11854	2432

P12-1010	11854	2432

S10-1072	11854	2432

S13-2014	11854	2432

S13-2044	11854	2432

W12-2031	11854	2432

D13-1101	11856	2432

D13-1157	11856	2432

D14-1036	11856	2432

N12-1093	11856	2432

P12-1039	11856	2432

W10-4308	11857	2432

W11-2012	11857	2432

W12-1504	11857	2432

W12-1641	11857	2432

W12-3503	11857	2432

W14-0212	11857	2432

C10-1142	11858	2432

C14-1214	11858	2432

D14-1177	11858	2432

E14-4022	11858	2432

N10-1089	11858	2432

P13-4008	11858	2432

S10-1079	11858	2432

S13-2007	11858	2432

W11-1507	11858	2432

W13-2310	11858	2432

W13-2512	11858	2432

D10-1009	11860	2432

P13-4025	11861	2432

S12-1005	11861	2432

W11-2403	11861	2432

W10-4319	11862	2432

P11-2024	11867	2432

P13-1100	11867	2432

C14-1117	11868	2432

I08-6012	11868	2432

N10-1065	11868	2432

W10-2401	11868	2432

W10-2402	11868	2432

W10-2403	11868	2432

W10-2404	11868	2432

W10-0726	11869	2432

C10-2085	11879	2432

C14-1172	11880	2432

W10-0305	11880	2432

W10-4004	11880	2432

W11-1914	11880	2432

W14-2805	11880	2432

E09-2005	11882	2432

E09-2010	11882	2432

P13-2100	11882	2432

W13-2106	11882	2432

C10-1149	11883	2432

D10-1063	11885	2432

W11-2166	11885	2432

W10-4319	11886	2432

P10-1052	11887	2432

W11-2135	11887	2432

W11-2168	11887	2432

W12-3140	11887	2432

W12-3141	11887	2432

W13-1733	11887	2432

W13-2204	11887	2432

W13-2321	11887	2432

W14-3330	11887	2432

W14-4907	11887	2432

C10-2063	11891	2432

C10-2092	11891	2432

C10-2073	11893	2432

C10-2071	11895	2432

P12-2057	11895	2432

W11-2043	11897	2432

W12-1606	11897	2432

W12-1626	11897	2432

W13-4066	11897	2432

W13-4069	11897	2432

W14-4342	11897	2432

C10-2074	11899	2432

W11-0120	11899	2432

W14-1816	11899	2432

S13-2058	11901	2432

S13-2105	11901	2432

W11-0201	11901	2432

D12-1021	11902	2432

N10-1062	11902	2432

W11-2122	11902	2432

D13-1047	11904	2432

D14-1076	11904	2432

P13-1099	11904	2432

P14-3012	11904	2432

C10-1076	11907	2432

D10-1070	11907	2432

N13-1060	11907	2432

P10-1113	11907	2432

P12-2007	11907	2432

P14-1106	11907	2432

W12-3128	11907	2432

C10-2078	11908	2432

J14-3007	11908	2432

N10-1039	11908	2432

P10-1116	11908	2432

W08-2130	11909	2432

C10-2081	11910	2432

C10-2130	11910	2432

C14-1179	11910	2432

D11-1105	11910	2432

D13-1054	11910	2432

P10-1066	11910	2432

P11-1143	11911	2432

C10-1111	11912	2432

D11-1088	11912	2432

N13-1135	11912	2432

S12-1058	11913	2432

W10-3011	11913	2432

W11-1917	11913	2432

W12-4508	11913	2432

N10-1030	11914	2432

W08-2134	11914	2432

C10-3004	11915	2432

C14-1075	11915	2432

C14-3006	11915	2432

D11-1109	11915	2432

P12-1071	11915	2432

P14-1043	11915	2432

W08-2134	11915	2432

W10-2420	11920	2432

D12-1094	11923	2432

D13-1009	11923	2432

D13-1159	11923	2432

D14-1087	11923	2432

D14-1213	11923	2432

P10-1067	11923	2432

P11-1116	11923	2432

P14-1036	11923	2432

W14-2706	11923	2432

P10-3002	11924	2432

W11-2033	11924	2432

W12-1625	11924	2432

C10-1114	11927	2432

D10-1036	11927	2432

D11-1146	11927	2432

D14-1110	11927	2432

P10-3009	11927	2432

P11-2085	11927	2432

P14-1079	11927	2432

W11-0316	11927	2432

N10-1133	11928	2432

W10-0213	11928	2432

W11-1722	11928	2432

P09-2067	11931	2432

C10-2151	11935	2432

C10-2053	11936	2432

W11-0213	11936	2432

W12-2411	11936	2432

W14-3404	11936	2432

W11-2309	11938	2432

D13-1059	11940	2432

E12-1042	11940	2432

W10-4360	11942	2432

W13-4028	11942	2432

W12-2303	11949	2432

S12-1031	11951	2432

W10-0508	11951	2432

W13-2005	11951	2432

W13-2010	11951	2432

W14-5202	11951	2432

P12-2075	11954	2432

J10-4016	11955	2432

E12-1082	11961	2432

N10-1130	11961	2432

N12-1027	11961	2432

P10-1109	11961	2432

P11-1083	11961	2432

P12-1053	11961	2432

P13-1080	11961	2432

W10-2501	11961	2432

W10-2503	11961	2432

W12-0801	11961	2432

C10-2093	11975	2432

W10-3713	11975	2432

W11-1609	11977	2432

W08-1406	11979	2432

D10-1004	11980	2432

D11-1022	11980	2432

D11-1139	11980	2432

P13-1020	11980	2432

P13-2109	11980	2432

W11-0123	11983	2432

E12-1070	11984	2432

W10-3910	11984	2432

D10-1123	11985	2432

D11-1141	11985	2432

D12-1048	11985	2432

D12-1082	11985	2432

P10-1044	11985	2432

W10-0907	11985	2432

W10-0911	11985	2432

N10-2007	11986	2432

P11-1102	11986	2432

P12-1078	11986	2432

P13-1011	11986	2432

W10-0216	11986	2432

W12-1607	11986	2432

P10-1158	11990	2432

C10-1086	11992	2432

C10-2046	11992	2432

C14-1088	11992	2432

W10-4304	11992	2432

W13-4051	11992	2432

D11-1062	11993	2432

D14-1168	11993	2432

N10-1045	11993	2432

N10-1146	11993	2432

N13-1018	11993	2432

P11-1134	11993	2432

P12-2024	11993	2432

P13-1048	11993	2432

P14-1115	11993	2432

S12-1053	11993	2432

S12-1092	11993	2432

S12-1105	11993	2432

S13-2005	11993	2432

W10-0734	11993	2432

W11-2404	11993	2432

W12-3122	11993	2432

W13-2117	11993	2432

W13-4017	11993	2432

W14-4407	11993	2432

C10-1136	11998	2432

P12-1060	11998	2432

N12-1083	12001	2432

P11-2096	12001	2432

W11-0704	12001	2432

W11-2210	12001	2432

C10-2070	12003	2432

C10-2127	12003	2432

D11-1073	12003	2432

C10-3013	12004	2432

W11-1504	12004	2432

D11-1021	12006	2432

D11-1024	12006	2432

D14-1138	12006	2432

N13-1024	12009	2432

P12-1082	12009	2432

W12-3412	12009	2432

N10-1007	12010	2432

P10-4011	12010	2432

P11-2107	12010	2432

W14-0906	12010	2432

D11-1049	12013	2432

D11-1134	12013	2432

D12-1069	12013	2432

D13-1080	12013	2432

D14-1030	12013	2432

D14-1044	12013	2432

D14-1207	12013	2432

P11-1058	12013	2432

P14-1046	12013	2432

P14-1095	12013	2432

P14-1112	12013	2432

S12-1019	12013	2432

W13-3201	12013	2432

W13-3510	12013	2432

C10-1088	12015	2432

C10-1089	12015	2432

C14-1214	12015	2432

D13-1137	12015	2432

D14-1163	12015	2432

D14-1200	12015	2432

S13-2015	12015	2432

W10-1903	12015	2432

W10-1905	12015	2432

W11-0215	12015	2432

W13-2012	12015	2432

W14-3702	12015	2432

P13-4003	12028	2432

W11-0108	12031	2432

P09-2063	12034	2432

W10-3213	12035	2432

C10-1090	12036	2432

C10-2099	12036	2432

W11-0308	12036	2432

W12-2101	12036	2432

P14-1046	12037	2432

S12-1019	12037	2432

W10-0605	12037	2432

W11-2603	12037	2432

W13-3510	12037	2432

W10-2412	12042	2432

D12-1074	12048	2432

P11-1089	12048	2432

P11-1090	12048	2432

W11-0403	12049	2432

W13-1018	12049	2432

W11-1103	12052	2432

W13-2313	12053	2432

W13-3307	12053	2432

C14-1139	12054	2432

D10-1009	12054	2432

S13-2009	12055	2432

W10-1909	12055	2432

W10-3113	12055	2432

D10-1038	12057	2432

D14-1124	12057	2432

D14-1168	12057	2432

N10-1132	12057	2432

N13-1018	12057	2432

P13-1048	12057	2432

P14-1115	12057	2432

W10-2603	12057	2432

W10-4211	12057	2432

W13-2117	12057	2432

W13-4017	12057	2432

W14-4407	12057	2432

W13-2605	12061	2432

C10-2104	12063	2432

P11-2048	12063	2432

D10-1042	12068	2432

D14-1089	12073	2432

P12-2045	12073	2432

P14-2076	12073	2432

W14-5207	12073	2432

W12-0510	12074	2432

S14-2111	12082	2432

W10-3911	12082	2432

W14-5408	12082	2432

W10-4006	12083	2432

W13-2222	12083	2432

W14-3325	12083	2432

W14-3329	12083	2432

W10-0306	12086	2432

C10-1016	12090	2432

C10-2106	12090	2432

S10-1029	12090	2432

W10-2416	12090	2432

W11-0124	12091	2432

W14-2305	12091	2432

W12-1521	12092	2432

P11-1094	12106	2432

W11-1421	12106	2432

C10-2109	12107	2432

W11-2111	12107	2432

W10-1720	12110	2432

W14-4806	12110	2432

D10-1023	12112	2432

D14-1119	12112	2432

P13-1026	12112	2432

P14-1144	12112	2432

W12-2309	12113	2432

C10-2112	12114	2432

C10-2165	12114	2432

W10-2401	12114	2432

W10-2402	12114	2432

P13-1051	12124	2432

W10-1730	12124	2432

W11-2101	12124	2432

W11-2153	12124	2432

W12-3132	12124	2432

W12-4205	12124	2432

W13-2216	12124	2432

W14-3322	12124	2432

N12-1033	12126	2432

P11-2038	12126	2432

P13-2150	12126	2432

Q13-1014	12126	2432

Q14-1007	12126	2432

W10-1406	12126	2432

W11-2160	12126	2432

W12-1904	12126	2432

W12-2013	12126	2432

W12-3102	12126	2432

W12-3134	12126	2432

W12-3152	12126	2432

W13-2201	12126	2432

W13-2226	12126	2432

W14-3301	12126	2432

W14-3302	12126	2432

D13-1170	12127	2432

J12-2003	12127	2432

N13-1071	12127	2432

N13-1127	12127	2432

P10-1018	12127	2432

P11-1015	12127	2432

P13-1025	12127	2432

P13-2014	12127	2432

W10-0719	12127	2432

C10-2117	12131	2432

D14-1157	12131	2432

D14-1211	12131	2432

N12-1057	12131	2432

N13-1099	12131	2432

P14-2056	12131	2432

W10-3019	12131	2432

W12-3302	12131	2432

W12-3807	12131	2432

W14-2514	12131	2432

W14-2710	12131	2432

P11-2080	12142	2432

C10-1068	12145	2432

C10-2087	12145	2432

D10-1034	12145	2432

P14-1055	12145	2432

W10-4171	12145	2432

C14-1018	12146	2432

C14-1087	12146	2432

C14-1129	12146	2432

D12-1015	12146	2432

D13-1045	12146	2432

D13-1085	12146	2432

D13-1122	12146	2432

D14-1054	12146	2432

N10-1059	12146	2432

P14-1113	12146	2432

P14-1146	12146	2432

S14-2033	12146	2432

W08-2134	12146	2432

W11-1921	12146	2432

C14-1109	12147	2432

D12-1126	12147	2432

D13-1062	12147	2432

P11-2105	12147	2432

P13-2077	12147	2432

P13-4009	12147	2432

W10-3005	12147	2432

W10-4132	12147	2432

W10-4165	12147	2432

C10-1104	12148	2432

W14-1108	12148	2432

C10-1105	12156	2432

D11-1099	12156	2432

D12-1071	12156	2432

E12-1081	12156	2432

N12-1090	12156	2432

P11-1082	12156	2432

C10-2119	12159	2432

D10-1055	12159	2432

D11-1045	12159	2432

D12-1023	12159	2432

W08-1703	12159	2432

W11-2706	12159	2432

N10-1022	12161	2432

W12-2703	12161	2432

W10-0305	12162	2432

N10-1107	12166	2432

N12-1039	12166	2432

P11-2014	12166	2432

P12-2016	12166	2432

W11-1511	12166	2432

W08-1203	12168	2432

E12-1072	12169	2432

W10-0301	12169	2432

W12-2204	12169	2432

W14-1204	12169	2432

C10-1104	12170	2432

W14-1108	12170	2432

W14-5511	12170	2432

W11-2012	12173	2432

W13-4041	12173	2432

W12-1632	12174	2432

D10-1069	12175	2432

D11-1138	12175	2432

W11-0103	12175	2432

D10-1065	12182	2432

W10-1748	12182	2432

W11-2119	12182	2432

D11-1055	12185	2432

D12-1124	12185	2432

Q14-1015	12185	2432

W13-0903	12198	2432

D14-1154	12201	2432

E14-4029	12201	2432

P10-1048	12201	2432

P11-1044	12201	2432

P12-1049	12201	2432

P13-2001	12201	2432

W13-2213	12201	2432

W13-2228	12201	2432

W13-2230	12201	2432

W14-3628	12201	2432

W10-1806	12204	2432

D11-1008	12207	2432

P10-3004	12207	2432

P10-3007	12207	2432

Q13-1010	12207	2432

C10-2125	12209	2432

S10-1001	12209	2432

S10-1017	12209	2432

W11-1903	12209	2432

W10-3113	12211	2432

D10-1037	12214	2432

P11-1036	12214	2432

N13-1064	12221	2432

W10-4349	12221	2432

W11-2020	12221	2432

W12-1819	12221	2432

D14-1121	12229	2432

S10-1088	12229	2432

S12-1101	12229	2432

S13-1042	12229	2432

W08-2114	12229	2432

W09-1701	12229	2432

N10-1093	12240	2432

W10-1403	12240	2432

W10-2103	12240	2432

W10-3216	12240	2432

W11-0414	12240	2432

W13-2320	12240	2432

W14-4006	12240	2432

W14-4206	12240	2432

W14-4211	12240	2432

W14-5208	12240	2432

W14-5603	12240	2432

W08-2139	12244	2432

C10-1112	12245	2432

D12-1094	12245	2432

D14-1087	12245	2432

P11-1116	12245	2432

C10-1113	12247	2432

J13-2003	12247	2432

N10-1147	12247	2432

N13-1118	12247	2432

P10-1071	12247	2432

S13-1040	12247	2432

C14-2017	12250	2432

W10-1913	12250	2432

W12-4211	12257	2432

W10-4301	12261	2432

W10-4308	12261	2432

W13-4029	12261	2432

W13-4059	12261	2432

W13-4062	12261	2432

W14-4302	12261	2432

W10-1206	12264	2432

W10-3219	12276	2432

W08-1115	12281	2432

W10-1720	12282	2432

W12-1002	12284	2432

P10-2009	12286	2432

P10-4003	12286	2432

W11-2019	12286	2432

W11-2041	12286	2432

D14-1163	12287	2432

E12-2021	12287	2432

W11-0218	12287	2432

W11-1816	12287	2432

W12-2412	12287	2432

W12-3806	12287	2432

W13-2013	12287	2432

C14-2017	12288	2432

W10-1913	12288	2432

N10-1048	12290	2432

P11-2042	12290	2432

S14-2014	12290	2432

W08-1802	12290	2432

W10-4215	12290	2432

W10-4234	12290	2432

W11-2040	12290	2432

W13-4020	12290	2432

W13-4021	12290	2432

W14-4317	12290	2432

W14-4331	12290	2432

W14-4335	12290	2432

C10-2137	12296	2432

P11-1053	12296	2432

W13-5010	12296	2432

C10-1118	12297	2432

P10-1032	12297	2432

W11-0209	12310	2432

W14-1107	12310	2432

S14-2142	12314	2432

W10-3002	12314	2432

P12-1021	12315	2432

W10-1718	12324	2432

W10-3021	12327	2432

W11-0201	12327	2432

S14-2036	12332	2432

W10-1401	12332	2432

W10-1408	12332	2432

W10-3704	12332	2432

W13-1106	12332	2432

W14-4606	12332	2432

D12-1081	12333	2432

P13-1095	12333	2432

W10-3217	12334	2432

W10-0804	12337	2432

W11-0820	12337	2432

C10-1121	12338	2432

W10-2211	12341	2432

P13-1103	12347	2432

D10-1071	12348	2432

D14-1121	12348	2432

N13-1015	12348	2432

N13-4005	12348	2432

S13-1042	12348	2432

W14-3214	12348	2432

S12-1023	12350	2432

W11-0128	12350	2432

W12-1707	12350	2432

J10-4016	12352	2432

D12-1053	12353	2432

W08-1129	12353	2432

W08-2128	12353	2432

W10-2605	12353	2432

W10-3006	12353	2432

W10-1921	12355	2432

W11-0204	12355	2432

W11-1821	12355	2432

W12-2410	12355	2432

W13-1908	12355	2432

W13-2004	12355	2432

W10-1921	12356	2432

W11-0204	12356	2432

W11-1821	12356	2432

W12-2410	12356	2432

W13-1908	12356	2432

W13-2004	12356	2432

W10-0104	12364	2432

W10-1503	12364	2432

W10-2808	12364	2432

D14-1096	12366	2432

W11-0205	12366	2432

W11-1826	12366	2432

W13-2005	12366	2432

W13-2010	12366	2432

W14-5202	12366	2432

E14-1058	12370	2432

P10-1082	12371	2432

P11-4016	12371	2432

C14-1111	12372	2432

E14-2006	12372	2432

E14-4017	12372	2432

W10-1729	12372	2432

W10-2210	12372	2432

W10-2211	12372	2432

W13-3504	12372	2432

W12-4302	12379	2432

W12-4305	12379	2432

W12-4306	12379	2432

C10-2174	12380	2432

D11-1024	12383	2432

W08-2115	12384	2432

D11-1013	12387	2432

P11-1150	12387	2432

J13-1005	12388	2432

C10-2036	12390	2432

S12-1058	12391	2432

W08-1601	12391	2432

W08-2130	12391	2432

W10-3002	12391	2432

W10-3011	12391	2432

W11-1917	12391	2432

W12-4508	12391	2432

C10-2164	12392	2432

D11-1007	12393	2432

D12-1034	12393	2432

W10-2807	12394	2432

W11-0130	12394	2432

E14-1021	12396	2432

P10-4002	12396	2432

P13-2012	12396	2432

Q13-1014	12396	2432

S13-1005	12396	2432

W10-1718	12396	2432

W11-2160	12396	2432

W12-2109	12396	2432

W12-3127	12396	2432

W12-3134	12396	2432

W13-2226	12396	2432

C10-2151	12398	2432

W10-0726	12399	2432

C10-1112	12400	2432

D13-1045	12400	2432

W11-0217	12402	2432

W10-0804	12404	2432

W11-0820	12404	2432

W13-4917	12409	2432

C10-2152	12413	2432

P10-1121	12414	2432

P11-1063	12414	2432

S13-1021	12414	2432

W11-0131	12414	2432

P10-1034	12416	2432

P11-1003	12416	2432

P12-1001	12416	2432

P12-2020	12416	2432

P12-3022	12416	2432

W12-4207	12416	2432

P11-1084	12417	2432

D11-1123	12418	2432

P13-1143	12418	2432

W13-3601	12418	2432

P11-2116	12419	2432

P12-1107	12419	2432

S10-1058	12419	2432

W10-4223	12419	2432

W11-1604	12419	2432

W13-2702	12419	2432

P11-3001	12420	2432

P12-2056	12420	2432

W14-4313	12420	2432

C10-2153	12421	2432

P13-2093	12421	2432

P14-2136	12421	2432

D13-1051	12422	2432

D13-1083	12422	2432

C10-1074	12423	2432

C10-1151	12424	2432

C10-2154	12424	2432

C14-1195	12424	2432

P10-1076	12424	2432

P11-2073	12424	2432

P12-2055	12424	2432

P12-3004	12424	2432

P13-2020	12424	2432

P14-2092	12424	2432

W10-4168	12424	2432

W13-2225	12424	2432

C10-1135	12425	2432

D11-1081	12425	2432

D13-1026	12425	2432

P12-1079	12425	2432

S12-1073	12427	2432

S12-1108	12427	2432

W11-1911	12427	2432

W12-4506	12427	2432

P09-2067	12428	2432

D11-1082	12429	2432

P14-1081	12429	2432

N13-3008	12431	2432

P13-2012	12431	2432

C10-2164	12434	2432

J10-4016	12435	2432

S13-2091	12436	2432

C10-1095	12438	2432

D11-1076	12438	2432

P11-2065	12440	2432

D11-1076	12441	2432

N13-1007	12441	2432

P10-2051	12442	2432

P12-1043	12443	2432

P11-1164	12444	2432

P10-1047	12451	2432

P11-3019	12451	2432

D11-1055	12453	2432

P11-2008	12453	2432

P12-1072	12453	2432

P14-1074	12453	2432

Q14-1015	12453	2432

P12-2068	12454	2432

J14-1006	12459	2432

N10-1057	12459	2432

N12-1006	12459	2432

P11-1122	12459	2432

P11-2007	12459	2432

W10-0715	12459	2432

W10-1703	12459	2432

W10-1718	12459	2432

W11-2101	12459	2432

W11-2103	12459	2432

W11-2114	12459	2432

W13-2261	12459	2432

W10-4224	12465	2432

D10-1043	12468	2432

N13-1002	12468	2432

P10-1090	12468	2432

P12-2062	12468	2432

P14-1072	12468	2432

P14-2132	12468	2432

C10-1112	12469	2432

W10-4109	12470	2432

C14-1152	12473	2432

C10-1144	12475	2432

P12-1111	12476	2432

D10-1036	12478	2432

P10-3009	12478	2432

P11-2085	12478	2432

W11-0316	12478	2432

C10-2003	12479	2432

D10-1110	12479	2432

C10-2174	12481	2432

C10-1068	12482	2432

C10-1072	12482	2432

C10-1076	12482	2432

C10-2087	12482	2432

C14-1050	12482	2432

C14-1204	12482	2432

D10-1034	12482	2432

D10-1070	12482	2432

D10-1086	12482	2432

D11-1084	12482	2432

D12-1013	12482	2432

D12-1026	12482	2432

D12-1092	12482	2432

D12-1132	12482	2432

D13-1067	12482	2432

D13-1099	12482	2432

D14-1008	12482	2432

D14-1224	12482	2432

P10-1043	12482	2432

P10-1113	12482	2432

P11-1113	12482	2432

P12-2007	12482	2432

P13-1145	12482	2432

P13-2091	12482	2432

P14-1049	12482	2432

P14-1055	12482	2432

P14-2136	12482	2432

W08-2137	12482	2432

W10-3013	12482	2432

W10-4171	12482	2432

W12-3128	12482	2432

W08-1913	12501	2432

D10-1047	12503	2432

P10-1127	12503	2432

P13-1040	12503	2432

W08-1407	12503	2432

W14-4802	12503	2432

W14-5406	12503	2432

W08-2007	12507	2432

W08-1107	12508	2432

W10-1618	12508	2432

E09-2014	12513	2432

W08-2229	12516	2432

W13-2327	12516	2432

W14-3416	12516	2432

W08-2227	12518	2432

W12-6209	12520	2432

W08-1209	12525	2432

W08-2110	12526	2432

W08-1511	12527	2432

W08-1801	12529	2432

W08-2109	12531	2432

W13-1706	12531	2432

W08-2213	12535	2432

P10-1129	12539	2432

P11-1028	12539	2432

W08-1506	12542	2432

W08-1511	12542	2432

C10-1015	12544	2432

W08-1405	12550	2432

W08-1907	12557	2432

W08-2003	12560	2432

C10-2018	12562	2432

D10-1088	12562	2432

D14-1024	12562	2432

E14-1008	12562	2432

W08-1708	12562	2432

W08-1408	12574	2432

E14-2016	12575	2432

E14-2025	12575	2432

E14-4014	12575	2432

P13-2114	12575	2432

S10-1075	12575	2432

S13-2001	12575	2432

W08-1805	12575	2432

E09-2010	12576	2432

W08-1912	12577	2432

W08-2110	12578	2432

W08-1912	12585	2432

W08-2116	12586	2432

W08-1118	12588	2432

W08-2136	12589	2432

W08-2116	12590	2432

E09-2006	12592	2432

E09-2006	12593	2432

N10-2005	12595	2432

N12-1058	12595	2432

P10-1140	12595	2432

P13-1027	12595	2432

W08-1114	12595	2432

W10-3016	12595	2432

W11-1408	12595	2432

W11-2035	12595	2432

W12-1640	12595	2432

W13-2134	12595	2432

W13-4031	12595	2432

W14-4402	12595	2432

W08-1601	12596	2432

W08-2130	12596	2432

W10-3002	12596	2432

W08-1507	12597	2432

E09-2006	12598	2432

J07-3005	12599	2432

P13-1053	12599	2432

W13-2120	12599	2432

W08-1606	12602	2432

W08-2210	12602	2432

W08-2003	12610	2432

N10-3004	12623	2432

W08-2203	12623	2432

W08-2003	12631	2432

W08-1706	12633	2432

W10-1826	12633	2432

W08-2116	12634	2432

W08-1118	12635	2432

W08-1907	12639	2432

W08-2139	12640	2432

W08-2005	12643	2432

W08-1101	12646	2432

W08-1130	12648	2432

W11-0907	12648	2432

W08-1603	12649	2432

W08-1507	12650	2432

W08-1901	12652	2432

W08-2009	12652	2432

W14-4722	12652	2432

P00-1068	12654	2432

E09-2005	12655	2432

W08-1804	12659	2432

W08-1510	12662	2432

W03-2803	12663	2432

W03-2809	12664	2432

E14-1057	12665	2432

W08-1913	12665	2432

W10-2007	12665	2432

W08-1802	12671	2432

P10-1095	12673	2432

W08-1404	12673	2432

W10-4010	12673	2432

W13-3111	12673	2432

W08-2135	12677	2432

W08-1907	12678	2432

P10-1095	12679	2432

W08-1404	12679	2432

W10-4010	12679	2432

W13-3106	12679	2432

W13-3111	12679	2432

W08-1306	12681	2432

W03-2803	12682	2432

W08-1136	12690	2432

W14-5401	12690	2432

W08-2213	12692	2432

W08-2110	12696	2432

W08-2003	12697	2432

W08-1123	12698	2432

W10-0716	12698	2432

W10-4318	12698	2432

W10-4328	12698	2432

W13-1502	12704	2432

W08-1510	12710	2432

W03-2810	12713	2432

P13-1054	12714	2432

W08-1705	12714	2432

E09-2012	12715	2432

W08-2232	12716	2432

W08-2106	12718	2432

W08-1903	12720	2432

W08-1908	12731	2432

W10-3407	12731	2432

W08-2107	12733	2432

W08-2113	12734	2432

W08-2205	12737	2432

S13-1014	12742	2432

S13-2072	12742	2432

S14-2088	12742	2432

S14-2089	12742	2432

W08-1501	12742	2432

W13-4064	12742	2432

W08-1601	12747	2432

W08-2119	12748	2432

W08-2119	12750	2432

W08-1903	12751	2432

W08-1114	12758	2432

W11-1408	12758	2432

W08-2103	12759	2432

J07-2002	12763	2432

J10-4007	12763	2432

